,freq,siec,nrg_bal,unit,Country,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
335,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,EA20,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.937,1.959,1.336,3.003,1.501,2.517,2.822,4.114,5.51,5.335,11.475,67.999
338,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.879,0.58,0.416,0.48,0.567,0.563,0.565
340,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,EU27_2020,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.937,1.959,1.336,3.003,1.501,2.517,2.822,4.114,5.51,5.335,11.475,67.999
342,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,FI,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.937,1.959,1.336,1.973,1.361,1.448,2.032,2.029,2.029,2.764,6.118,5.767
343,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.845,37.321
344,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
345,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
348,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.302
350,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.14,0.19,0.21,0.26,0.193,0.505,0.0,0.0
357,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,NL,0.0,0.0,,,,,,,,,,,,,1.409,2.808,1.499,0.949,22.244
358,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
367,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
368,A,Liquid biofuels,Final consumption - other transport sector- energy use - Renewable Energy Directive,KTOE,XK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,AT,0.0,0.509,2.125,2.364,2.402,3.165,3.109,2.666,2.864,2.357,2.57,1.989,1.941,2.051,1.86,1.839,1.845,1.894,1.889
371,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
372,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,BE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,BG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,CY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,CZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,DE,4.419,10.605,13.256,19.442,21.21,22.093,23.094,22.452,22.841,19.267,19.983,17.043,17.036,14.177,12.399,14.31,19.593,24.489,16.235
377,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,DK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,EA20,4.419,11.114,15.381,21.806,23.611,25.259,27.003,27.318,30.523,26.572,30.769,26.119,24.577,21.349,20.895,20.729,26.089,41.519,30.85
379,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.6,2.6,1.758,1.678,1.651,0.0,0.0,0.0,0.0
381,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,EU27_2020,4.419,11.114,15.381,21.806,23.611,25.259,27.003,27.318,30.523,27.572,30.769,26.119,24.577,21.349,20.895,20.729,26.089,41.519,30.85
383,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,FI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.798,0.759
384,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,FR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,7.652,7.822
385,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
386,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,HR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,HU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,IE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,IT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,LT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,2.13,2.65,1.75,1.62,1.9,1.9,1.8,2.4,4.3,1.9
392,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,LU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.2,1.52,1.14,1.98,1.8,1.6,0.7,1.76,1.27,0.984,0.885,0.836
394,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,NL,0.0,0.0,,,,,,,0.819,0.779,0.986,0.937,0.622,0.843,1.326,1.51,1.267,1.5,1.409
399,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,PL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,PT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,SI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,SK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
408,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,UK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
409,A,Liquid biofuels,Final consumption - transport sector - rail - energy use - Renewable Energy Directive,KTOE,XK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,AT,0.0,73.258,253.938,319.731,392.807,507.949,492.312,495.108,488.088,499.918,593.875,651.155,541.158,476.126,490.774,485.449,406.782,420.645,400.883
412,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,BA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
413,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,BE,0.0,0.0,0.0,0.0,0.0,132.023,358.076,346.646,345.177,342.601,412.858,256.101,434.111,465.113,455.781,459.097,666.01,725.516,762.96
414,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,BG,0.0,0.0,5.428,2.323,4.18,3.747,13.409,16.76,83.886,100.543,108.675,143.452,160.238,163.033,160.895,176.492,169.872,169.557,186.094
415,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,CY,0.0,0.0,0.0,0.0,14.14,15.023,15.023,15.907,15.907,15.023,9.721,9.72,8.84,8.57,8.95,11.303,26.62,26.24,24.89
416,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,CZ,0.0,0.0,0.0,0.0,109.941,194.779,231.251,300.11,275.27,277.109,316.757,296.503,301.113,313.844,308.708,340.403,373.61,342.672,323.015
417,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,DE,903.554,1817.546,3330.443,3776.13,2949.962,2609.633,2868.257,2814.404,2917.303,2648.167,2732.6,2533.092,2538.399,2566.537,2670.658,2622.339,3295.686,2876.792,2941.396
418,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,DK,0.0,0.0,3.826,5.739,5.102,8.684,26.784,130.489,226.605,226.605,231.083,231.979,235.562,215.6,213.46,207.53,252.398,260.861,244.79
419,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,EA20,1338.371,2343.558,4143.293,5332.534,7833.341,9031.721,10146.002,10464.792,11185.329,9661.464,10435.596,10337.363,9972.831,10710.091,11709.202,12095.142,12061.96,12634.702,12460.506
420,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,EE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,27.4,39.0,45.67,28.02
421,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,EL,0.0,0.0,44.8,82.6,66.8,75.6,123.9,102.8,102.8,120.4,131.0,138.9,146.785,163.554,156.723,184.16,217.68,215.961,216.767
422,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,ES,174.668,257.309,171.109,381.915,612.496,1060.428,1419.891,1701.06,2099.049,888.555,956.33,963.847,1163.929,1369.514,1738.365,1767.131,1537.97,1550.63,1446.183
423,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,EU27_2020,1491.373,2548.671,4468.168,5751.221,8897.27,10402.488,11839.428,12580.207,13362.659,11900.853,12860.789,12873.254,12588.005,13743.28,15182.781,15736.437,15964.226,16646.081,16834.992
424,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,FI,5.0,,1.0,2.0,77.4,143.016,140.035,194.291,191.724,222.422,491.157,492.449,174.46,387.071,363.677,425.569,391.983,663.794,538.432
425,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,FR,0.0,0.0,0.0,0.0,2315.464,2466.646,2421.987,2430.608,2678.083,2687.248,2955.346,2996.284,2990.323,3137.071,3138.337,3197.614,2644.14,2911.463,3051.378
426,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,GE,,,,,,,,,,,,,,,,,,0.0,0.0
427,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,HR,0.0,0.0,0.0,2.92,1.59,7.08,2.87,3.52,36.67,31.76,29.92,24.26,1.01,0.593,27.015,62.811,65.552,91.194,21.0
428,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,HU,0.0,2.58,10.963,28.853,163.729,168.148,174.047,164.78,154.509,142.328,193.274,173.999,185.894,164.0,192.0,201.0,278.0,283.7,302.9
429,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,IE,0.0,1.098,2.662,21.542,55.568,77.416,92.594,97.794,84.867,102.245,116.181,128.132,118.482,160.641,154.24,188.085,174.492,181.792,228.832
430,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,IS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045,2.045,13.557,14.8,16.501,19.84,19.29,20.282,29.236,22.29
431,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,IT,252.747,176.746,159.071,139.629,728.623,1144.117,1419.567,1400.503,1368.419,1252.26,1065.166,1166.997,1041.01,1061.743,1249.688,1276.095,1264.713,1415.481,1387.768
432,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,LT,0.88,3.29,19.3,53.15,61.43,51.54,44.79,45.02,58.14,56.57,60.55,65.79,54.91,69.9,75.9,73.3,100.6,122.6,117.7
433,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,LU,0.522,0.541,0.511,44.85,44.892,42.185,41.224,45.854,47.465,53.525,68.683,81.092,87.069,110.262,119.558,128.188,140.442,136.508,127.72
434,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,LV,0.0,2.6,2.4,1.7,2.0,4.1,26.4,20.15,17.72,17.6,20.04,21.0,8.7,8.63,34.36,32.569,43.259,44.875,14.918
435,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,MD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,ME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,MK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,MT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83,2.87,3.15,4.37,4.79,5.78,7.04,8.93,10.892,13.308,10.629,12.609
439,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,NL,0.0,0.0,42.179,311.232,287.767,372.732,228.748,320.962,312.63,298.535,348.068,297.621,238.878,305.294,499.894,612.588,525.519,591.6,549.559
440,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,NO,0.0,0.0,5.207,30.098,81.154,94.901,115.895,114.89,132.289,128.158,127.745,141.313,311.096,496.438,367.097,465.639,381.991,366.328,345.079
441,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,PL,13.543,49.664,90.592,96.699,437.06,635.888,867.425,915.535,807.349,747.531,705.37,653.428,457.417,604.887,912.404,1025.104,1039.531,1119.69,1203.421
442,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,PT,0.0,0.0,71.628,121.876,125.566,208.095,309.13,293.076,273.296,261.388,261.25,327.689,259.736,242.1,281.463,283.768,262.137,340.22,341.11
443,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,RO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.99,178.31,203.45,166.65,202.48,257.15,297.203,297.07,412.35,483.25,495.76,558.68
444,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,RS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,SE,139.46,152.869,214.065,285.072,343.916,359.521,380.511,391.753,451.4,541.823,703.382,834.049,1017.8,1274.622,1389.041,1278.416,1305.604,1339.139,1555.586
446,A,Liquid biofuels,Final consumption - transport sector - road - energy use - Renewable Energy Directive,KTOE,SI,0.0,0.0,4.08,13.769,24.568,29.687,44.606,34.991,50.971,57.987,42.371,29.073,18.192,24.113,71.999,94.374,92.986,102.57,79.712
